0.	0.	0.	0.	0.9999999999999998	0.	0.	0.
0.06	-0.010217092495560054	-0.02811223281796684	-0.08064425806589552	0.86301112562842	-0.08064425806589548	-0.028112232817966834	-0.010217092495560052
0.12	-0.0233210415096209	-0.06954393261344949	-0.24078419500227105	0.5131199404306563	-0.24078419500227097	-0.06954393261344949	-0.023321041509620916
0.18	-0.011004069403049235	-0.058663929924065335	-0.3410844747942038	0.08202883561178334	-0.3410844747942038	-0.058663929924065425	-0.011004069403049165
0.24	0.034709105047800136	0.03205344657000059	-0.2983358002770692	-0.28270454971511116	-0.29833580027706935	0.03205344657000052	0.034709105047799976
0.3	0.08995438332007583	0.18016419416557816	-0.10784220210920367	-0.4687700272598254	-0.10784220210920382	0.18016419416557783	0.08995438332007574
0.36	0.10139212229317324	0.2949958342840099	0.14538936469999883	-0.47482125366319283	0.14538936469999897	0.2949958342840101	0.10139212229317313
0.42	0.025663165026106785	0.27802104558990837	0.34538914629745565	-0.3947847654793357	0.3453891462974551	0.2780210455899086	0.025663165026106792
0.48	-0.12173821376560982	0.11819239685133265	0.4254904920782429	-0.3259930807895167	0.42549049207824263	0.11819239685133283	-0.12173821376560931
0.54	-0.2663605010164458	-0.10940016883493604	0.3842950779249147	-0.29695391843684277	0.38429507792491546	-0.10940016883493671	-0.26636050101644604
0.6	-0.31551440487011617	-0.29657684074976276	0.27355939586691774	-0.2619473403895129	0.2735593958669179	-0.2965768407497622	-0.31551440487011595
0.6599999999999999	-0.2103088302102216	-0.3511991718743668	0.16619318950830422	-0.17018771229345775	0.16619318950830472	-0.3511991718743673	-0.21030883021022193
0.72	0.029448745201633066	-0.2557881922054961	0.09973790725128147	-0.025205998101849314	0.09973790725128147	-0.2557881922054965	0.029448745201633323
0.78	0.3040178825583567	-0.08543036428430491	0.04814932937217278	0.11936511294063876	0.04814932937217195	-0.08543036428430521	0.3040178825583574
0.84	0.487652596108771	0.048398911133811034	-0.04609921191030242	0.2015196848897294	-0.04609921191030099	0.04839891113381081	0.48765259610877004
0.8999999999999999	0.49773340026301943	0.07699046409033879	-0.20189724049238883	0.20271615883555483	-0.20189724049238814	0.07699046409033776	0.4977334002630188
